k,p_k,SPE,ENV,GRAFT,SEED,setup,year
8,0.0217391304347826,0,1,1,18782,setup_ENV_1_GRAFT_1_SPE_0_SEED_18782,550.083333333333
1,0.260869565217391,0,1,1,18782,setup_ENV_1_GRAFT_1_SPE_0_SEED_18782,600
2,0.217391304347826,0,1,1,18782,setup_ENV_1_GRAFT_1_SPE_0_SEED_18782,600
3,0.391304347826087,0,1,1,18782,setup_ENV_1_GRAFT_1_SPE_0_SEED_18782,600
4,0.0869565217391304,0,1,1,18782,setup_ENV_1_GRAFT_1_SPE_0_SEED_18782,600
5,0.0434782608695652,0,1,1,18782,setup_ENV_1_GRAFT_1_SPE_0_SEED_18782,600
1,0.848484848484848,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,400.083333333333
2,0.0909090909090909,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,400.083333333333
3,0.0606060606060606,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,400.083333333333
1,0.695652173913044,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,450.083333333333
2,0.304347826086957,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,450.083333333333
1,0.888888888888889,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,500.083333333333
2,0.111111111111111,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,500.083333333333
1,0.75,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,550.083333333333
2,0.2,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,550.083333333333
3,0.05,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,550.083333333333
1,0.685714285714286,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,600
2,0.171428571428571,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,600
3,0.114285714285714,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,600
4,0.0285714285714286,1,1,1,18782,setup_ENV_1_GRAFT_1_SPE_1_SEED_18782,600
1,0.74468085106383,2,1,1,18782,setup_ENV_1_GRAFT_1_SPE_2_SEED_18782,400.083333333333
2,0.212765957446809,2,1,1,18782,setup_ENV_1_GRAFT_1_SPE_2_SEED_18782,400.083333333333
3,0.0212765957446809,2,1,1,18782,setup_ENV_1_GRAFT_1_SPE_2_SEED_18782,400.083333333333
4,0.0212765957446809,2,1,1,18782,setup_ENV_1_GRAFT_1_SPE_2_SEED_18782,400.083333333333
1,0.947368421052632,2,1,1,18782,setup_ENV_1_GRAFT_1_SPE_2_SEED_18782,450.083333333333
2,0.0526315789473684,2,1,1,18782,setup_ENV_1_GRAFT_1_SPE_2_SEED_18782,450.083333333333
1,1,2,1,1,18782,setup_ENV_1_GRAFT_1_SPE_2_SEED_18782,500.083333333333
1,0.923076923076923,2,1,1,18782,setup_ENV_1_GRAFT_1_SPE_2_SEED_18782,550.083333333333
2,0.0769230769230769,2,1,1,18782,setup_ENV_1_GRAFT_1_SPE_2_SEED_18782,550.083333333333
1,0.8,2,1,1,18782,setup_ENV_1_GRAFT_1_SPE_2_SEED_18782,600
2,0.2,2,1,1,18782,setup_ENV_1_GRAFT_1_SPE_2_SEED_18782,600
1,0.6875,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,400.083333333333
2,0.1875,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,400.083333333333
3,0.125,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,400.083333333333
1,0.742857142857143,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,450.083333333333
2,0.2,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,450.083333333333
3,0.0571428571428571,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,450.083333333333
1,0.8,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,500.083333333333
2,0.2,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,500.083333333333
1,0.727272727272727,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,550.083333333333
2,0.212121212121212,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,550.083333333333
3,0.0606060606060606,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,550.083333333333
1,0.541666666666667,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,600
2,0.375,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,600
3,0.0833333333333333,0,1,2,18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,600
1,0.8,1,1,2,18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,400.083333333333
2,0.2,1,1,2,18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,400.083333333333
1,0.941176470588235,1,1,2,18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,450.083333333333
2,0.0588235294117647,1,1,2,18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,450.083333333333
1,1,1,1,2,18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,500.083333333333
1,0.8,1,1,2,18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,550.083333333333
2,0.2,1,1,2,18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,550.083333333333
1,0.857142857142857,1,1,2,18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,600
2,0.142857142857143,1,1,2,18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,600
1,0.909090909090909,2,1,2,18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,400.083333333333
2,0.0909090909090909,2,1,2,18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,400.083333333333
1,0.923076923076923,2,1,2,18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,450.083333333333
2,0.0769230769230769,2,1,2,18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,450.083333333333
1,0.914285714285714,2,1,2,18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,500.083333333333
2,0.0857142857142857,2,1,2,18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,500.083333333333
1,0.823529411764706,2,1,2,18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,550.083333333333
2,0.176470588235294,2,1,2,18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,550.083333333333
1,1,2,1,2,18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,600
1,0.5,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,400.083333333333
2,0.388888888888889,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,400.083333333333
3,0.111111111111111,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,400.083333333333
1,0.477272727272727,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,450.083333333333
2,0.363636363636364,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,450.083333333333
3,0.159090909090909,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,450.083333333333
1,0.628571428571429,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,500.083333333333
2,0.314285714285714,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,500.083333333333
3,0.0571428571428571,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,500.083333333333
1,0.571428571428571,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,550.083333333333
2,0.333333333333333,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,550.083333333333
3,0.0952380952380952,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,550.083333333333
1,0.56,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,600
2,0.44,0,1,3,18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,600
1,0.75,1,1,3,18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,400.083333333333
2,0.25,1,1,3,18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,400.083333333333
1,0.838709677419355,1,1,3,18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,450.083333333333
2,0.161290322580645,1,1,3,18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,450.083333333333
1,0.64,1,1,3,18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,500.083333333333
2,0.28,1,1,3,18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,500.083333333333
3,0.08,1,1,3,18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,500.083333333333
1,0.769230769230769,1,1,3,18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,550.083333333333
2,0.230769230769231,1,1,3,18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,550.083333333333
1,0.645161290322581,1,1,3,18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,600
2,0.354838709677419,1,1,3,18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,600
1,1,2,1,3,18782,setup_ENV_1_GRAFT_3_SPE_2_SEED_18782,400.083333333333
1,1,2,1,3,18782,setup_ENV_1_GRAFT_3_SPE_2_SEED_18782,450.083333333333
1,1,2,1,3,18782,setup_ENV_1_GRAFT_3_SPE_2_SEED_18782,500.083333333333
1,1,2,1,3,18782,setup_ENV_1_GRAFT_3_SPE_2_SEED_18782,550.083333333333
1,0.846153846153846,2,1,3,18782,setup_ENV_1_GRAFT_3_SPE_2_SEED_18782,600
2,0.0769230769230769,2,1,3,18782,setup_ENV_1_GRAFT_3_SPE_2_SEED_18782,600
3,0.0769230769230769,2,1,3,18782,setup_ENV_1_GRAFT_3_SPE_2_SEED_18782,600
1,0.162790697674419,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,400.083333333333
2,0.372093023255814,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,400.083333333333
3,0.255813953488372,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,400.083333333333
4,0.13953488372093,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,400.083333333333
5,0.0465116279069768,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,400.083333333333
6,0.0232558139534884,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,400.083333333333
1,0.295454545454545,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,450.083333333333
2,0.386363636363636,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,450.083333333333
3,0.159090909090909,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,450.083333333333
4,0.159090909090909,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,450.083333333333
1,0.5,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,500.083333333333
2,0.32,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,500.083333333333
3,0.18,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,500.083333333333
1,0.394736842105263,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,550.083333333333
2,0.236842105263158,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,550.083333333333
3,0.315789473684211,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,550.083333333333
4,0.0263157894736842,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,550.083333333333
5,0.0263157894736842,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,550.083333333333
1,0.12,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,600
2,0.28,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,600
3,0.48,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,600
4,0.08,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,600
5,0.04,0,2,0,18782,setup_ENV_2_GRAFT_0_SPE_0_SEED_18782,600
1,0.657142857142857,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,400.083333333333
2,0.257142857142857,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,400.083333333333
3,0.0857142857142857,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,400.083333333333
1,0.692307692307692,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,450.083333333333
2,0.282051282051282,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,450.083333333333
3,0.0256410256410256,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,450.083333333333
1,0.944444444444444,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,500.083333333333
3,0.0555555555555556,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,500.083333333333
1,0.757575757575758,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,550.083333333333
2,0.212121212121212,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,550.083333333333
3,0.0303030303030303,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,550.083333333333
1,0.622641509433962,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,600
2,0.283018867924528,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,600
3,0.0943396226415094,1,2,0,18782,setup_ENV_2_GRAFT_0_SPE_1_SEED_18782,600
1,1,2,2,0,18782,setup_ENV_2_GRAFT_0_SPE_2_SEED_18782,400.083333333333
1,0.909090909090909,2,2,0,18782,setup_ENV_2_GRAFT_0_SPE_2_SEED_18782,450.083333333333
2,0.0909090909090909,2,2,0,18782,setup_ENV_2_GRAFT_0_SPE_2_SEED_18782,450.083333333333
1,0.642857142857143,2,2,0,18782,setup_ENV_2_GRAFT_0_SPE_2_SEED_18782,500.083333333333
2,0.357142857142857,2,2,0,18782,setup_ENV_2_GRAFT_0_SPE_2_SEED_18782,500.083333333333
1,0.702702702702703,2,2,0,18782,setup_ENV_2_GRAFT_0_SPE_2_SEED_18782,550.083333333333
2,0.189189189189189,2,2,0,18782,setup_ENV_2_GRAFT_0_SPE_2_SEED_18782,550.083333333333
3,0.108108108108108,2,2,0,18782,setup_ENV_2_GRAFT_0_SPE_2_SEED_18782,550.083333333333
1,0.777777777777778,2,2,0,18782,setup_ENV_2_GRAFT_0_SPE_2_SEED_18782,600
2,0.222222222222222,2,2,0,18782,setup_ENV_2_GRAFT_0_SPE_2_SEED_18782,600
1,0.470588235294118,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,400.083333333333
2,0.294117647058824,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,400.083333333333
3,0.147058823529412,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,400.083333333333
4,0.0588235294117647,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,400.083333333333
5,0.0294117647058824,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,400.083333333333
1,0.439024390243902,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,450.083333333333
2,0.219512195121951,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,450.083333333333
3,0.24390243902439,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,450.083333333333
4,0.0975609756097561,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,450.083333333333
1,0.369230769230769,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,500.083333333333
2,0.353846153846154,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,500.083333333333
3,0.169230769230769,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,500.083333333333
4,0.0923076923076923,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,500.083333333333
5,0.0153846153846154,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,500.083333333333
1,0.333333333333333,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,550.083333333333
2,0.261904761904762,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,550.083333333333
3,0.357142857142857,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,550.083333333333
4,0.0238095238095238,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,550.083333333333
5,0.0238095238095238,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,550.083333333333
1,0.361111111111111,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,600
2,0.222222222222222,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,600
3,0.305555555555556,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,600
4,0.0555555555555556,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,600
5,0.0555555555555556,0,2,1,18782,setup_ENV_2_GRAFT_1_SPE_0_SEED_18782,600
1,0.564102564102564,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,400.083333333333
2,0.307692307692308,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,400.083333333333
3,0.102564102564103,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,400.083333333333
4,0.0256410256410256,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,400.083333333333
1,0.692307692307692,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,450.083333333333
2,0.307692307692308,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,450.083333333333
1,0.72,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,500.083333333333
2,0.28,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,500.083333333333
1,0.619047619047619,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,550.083333333333
2,0.317460317460317,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,550.083333333333
3,0.0317460317460317,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,550.083333333333
4,0.0158730158730159,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,550.083333333333
5,0.0158730158730159,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,550.083333333333
1,0.333333333333333,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,600
2,0.454545454545455,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,600
3,0.212121212121212,1,2,1,18782,setup_ENV_2_GRAFT_1_SPE_1_SEED_18782,600
1,0.785714285714286,2,2,1,18782,setup_ENV_2_GRAFT_1_SPE_2_SEED_18782,400.083333333333
2,0.214285714285714,2,2,1,18782,setup_ENV_2_GRAFT_1_SPE_2_SEED_18782,400.083333333333
1,0.909090909090909,2,2,1,18782,setup_ENV_2_GRAFT_1_SPE_2_SEED_18782,450.083333333333
2,0.0909090909090909,2,2,1,18782,setup_ENV_2_GRAFT_1_SPE_2_SEED_18782,450.083333333333
1,0.923076923076923,2,2,1,18782,setup_ENV_2_GRAFT_1_SPE_2_SEED_18782,500.083333333333
2,0.0769230769230769,2,2,1,18782,setup_ENV_2_GRAFT_1_SPE_2_SEED_18782,500.083333333333
1,1,2,2,1,18782,setup_ENV_2_GRAFT_1_SPE_2_SEED_18782,550.083333333333
1,1,2,2,1,18782,setup_ENV_2_GRAFT_1_SPE_2_SEED_18782,600
1,0.703703703703704,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,400.083333333333
2,0.259259259259259,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,400.083333333333
3,0.037037037037037,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,400.083333333333
1,0.791666666666667,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,450.083333333333
2,0.166666666666667,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,450.083333333333
3,0.0416666666666667,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,450.083333333333
1,0.575757575757576,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,500.083333333333
2,0.393939393939394,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,500.083333333333
3,0.0303030303030303,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,500.083333333333
1,0.636363636363636,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,550.083333333333
2,0.227272727272727,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,550.083333333333
3,0.136363636363636,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,550.083333333333
1,0.56,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,600
2,0.36,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,600
3,0.08,0,2,2,18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,600
1,0.869565217391304,1,2,2,18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,400.083333333333
2,0.130434782608696,1,2,2,18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,400.083333333333
1,0.769230769230769,1,2,2,18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,450.083333333333
2,0.230769230769231,1,2,2,18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,450.083333333333
1,0.875,1,2,2,18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,500.083333333333
2,0.125,1,2,2,18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,500.083333333333
1,0.857142857142857,1,2,2,18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,550.083333333333
2,0.142857142857143,1,2,2,18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,550.083333333333
1,0.933333333333333,1,2,2,18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,600
2,0.0666666666666667,1,2,2,18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,600
1,0.823529411764706,2,2,2,18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,400.083333333333
2,0.176470588235294,2,2,2,18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,400.083333333333
1,1,2,2,2,18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,450.083333333333
1,0.933333333333333,2,2,2,18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,500.083333333333
2,0.0666666666666667,2,2,2,18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,500.083333333333
1,0.928571428571429,2,2,2,18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,550.083333333333
3,0.0714285714285714,2,2,2,18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,550.083333333333
1,0.888888888888889,2,2,2,18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,600
2,0.111111111111111,2,2,2,18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,600
1,0.513513513513514,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,400.083333333333
2,0.405405405405405,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,400.083333333333
3,0.0810810810810811,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,400.083333333333
1,0.692307692307692,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,450.083333333333
2,0.307692307692308,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,450.083333333333
1,0.7,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,500.083333333333
2,0.266666666666667,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,500.083333333333
3,0.0333333333333333,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,500.083333333333
1,0.475,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,550.083333333333
2,0.45,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,550.083333333333
3,0.075,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,550.083333333333
1,0.617647058823529,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,600
2,0.235294117647059,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,600
3,0.147058823529412,0,2,3,18782,setup_ENV_2_GRAFT_3_SPE_0_SEED_18782,600
1,0.736842105263158,1,2,3,18782,setup_ENV_2_GRAFT_3_SPE_1_SEED_18782,400.083333333333
2,0.263157894736842,1,2,3,18782,setup_ENV_2_GRAFT_3_SPE_1_SEED_18782,400.083333333333
1,0.75,1,2,3,18782,setup_ENV_2_GRAFT_3_SPE_1_SEED_18782,450.083333333333
2,0.25,1,2,3,18782,setup_ENV_2_GRAFT_3_SPE_1_SEED_18782,450.083333333333
1,0.692307692307692,1,2,3,18782,setup_ENV_2_GRAFT_3_SPE_1_SEED_18782,500.083333333333
2,0.192307692307692,1,2,3,18782,setup_ENV_2_GRAFT_3_SPE_1_SEED_18782,500.083333333333
3,0.0769230769230769,1,2,3,18782,setup_ENV_2_GRAFT_3_SPE_1_SEED_18782,500.083333333333
4,0.0384615384615385,1,2,3,18782,setup_ENV_2_GRAFT_3_SPE_1_SEED_18782,500.083333333333
1,0.769230769230769,1,2,3,18782,setup_ENV_2_GRAFT_3_SPE_1_SEED_18782,550.083333333333
2,0.230769230769231,1,2,3,18782,setup_ENV_2_GRAFT_3_SPE_1_SEED_18782,550.083333333333
1,0.857142857142857,1,2,3,18782,setup_ENV_2_GRAFT_3_SPE_1_SEED_18782,600
2,0.142857142857143,1,2,3,18782,setup_ENV_2_GRAFT_3_SPE_1_SEED_18782,600
1,1,2,2,3,18782,setup_ENV_2_GRAFT_3_SPE_2_SEED_18782,400.083333333333
1,1,2,2,3,18782,setup_ENV_2_GRAFT_3_SPE_2_SEED_18782,450.083333333333
1,1,2,2,3,18782,setup_ENV_2_GRAFT_3_SPE_2_SEED_18782,500.083333333333
1,1,2,2,3,18782,setup_ENV_2_GRAFT_3_SPE_2_SEED_18782,550.083333333333
1,1,2,2,3,18782,setup_ENV_2_GRAFT_3_SPE_2_SEED_18782,600
1,0.037037037037037,0,3,0,18782,setup_ENV_3_GRAFT_0_SPE_0_SEED_18782,400.083333333333
2,0.123456790123457,0,3,0,18782,setup_ENV_3_GRAFT_0_SPE_0_SEED_18782,400.083333333333
3,0.271604938271605,0,3,0,18782,setup_ENV_3_GRAFT_0_SPE_0_SEED_18782,400.083333333333
