plant	time	x	y	r_stem	h_stem	r_crown	r_root	ag_factor	bg_factor	age	weight_girthgrowth	weight_rootgrowth	partner	potential_partner	groupID	node_degree	water_available	water_absorbed	water_exchanged	psi_osmo	weight_gr	r_gr_rgf
Initial_000081242	12623040000.0	12.820938986898016	15.511840625569665	0.031170876350767505	2.762131752995471	1.181406299895187	0.7421792392615861	0.3125	0.5520193824962205	754752600.0	0.013147721228768542	0.0023864740900961436	['Initial69940', 'Initial81121']	[]	gID_1	2	0.1003925112972922	0.10040021136752644	-7.700070234261809e-06	-3498534.5037932983	0	0.004
Initial_000081259	12623040000.0	9.420783729997725	29.828413107932768	0.04627493908371365	2.7732620195660416	1.2992109376803007	1.0570588648895431	0.5833333333333334	0.5519715177266875	752122800.0	0.3115147909345074	0.05983222560015111	['Initial81119', 'Initial81082']	[]	gID_20	2	0.20294644067683762	0.2029713395660287	-2.489888919135435e-05	-3497719.395502286	0	0.004
Initial_000081427	12623040000.0	16.364976109628344	19.373773199657524	0.02828067640085008	2.6887221916317205	1.0921622259157577	0.6942885975022048	0.26666666666666666	0.5520056851809501	725824800.0	4.295947517204546e-05	5.615655148148764e-06	['Initial78748', 'Initial82574']	[]	gID_20	2	0.0874485355812031	0.08746838593285601	-1.9850351652751777e-05	-3499384.104421543	0	0.004
Initial_000081461	12623040000.0	8.83261549135548	10.810659422534233	0.052610519328888154	2.7067950519317945	1.3494862147813862	1.1921823900740374	0.6818181818181818	0.5521418349219057	720565200.0	0.24645018528764037	0.04118564157766061	['Initial81904', 'Initial81979', 'Initial81755', 'Initial80483']	[]	gID_4	4	0.25802370301089644	0.25791346453174085	0.00011023847915536722	-3497578.3958209176	0	0.004
Initial_000081643	12623040000.0	3.065684854265507	17.23342751073349	0.039528722939694075	2.63785708466981	1.292000162254686	0.935887623414673	0.23809523809523808	0.5522091618253782	694267200.0	5.614825118776023e-10	3.6212492722893546e-11	['Initial78237', 'Initial83294']	[]	gID_4	2	0.15714970293127287	0.15718786905922286	-3.8166127950016915e-05	-3496195.908075264	0	0.004
Initial_000081755	12623040000.0	7.407160700640258	11.626867622079226	0.034892790282307046	2.6108711164787124	1.2135405383368658	0.8475052389985032	0.16666666666666666	0.5520368318528887	678488400.0	2.1994098214004523e-13	1.0430295469674748e-14	['Initial80483', 'Initial81979', 'Initial81461']	[]	gID_4	3	0.12823856337065853	0.12833073567791875	-9.217230726032383e-05	-3497236.676125613	0	0.004
Initial_000081785	12623040000.0	13.57503408532829	20.373779591514367	0.052066659979948866	2.6390646709329375	1.2157422142796939	1.2133015582001627	0.7777777777777778	0.5521480274301376	673228800.0	0.0053439320273666	0.0008973534371866697	['Initial82266', 'Initial82468', 'Initial81815', 'Initial84302']	[]	gID_80	4	0.2680915208408245	0.26801465649125555	7.686434956925167e-05	-3498715.280587444	0	0.004
Initial_000081815	12623040000.0	13.425775617730066	18.549904991955902	0.03657902738365439	2.6078583767022354	1.0107632371836612	0.9027830397066458	0.6153846153846154	0.5523561140190226	670599000.0	0.0034241631509029417	0.0006342831241049015	['Initial82315', 'Initial82266', 'Initial84302', 'Initial84413', 'Initial81785', 'Initial84969', 'Initial85425']	[]	gID_80	7	0.14879032288976457	0.14876682282652864	2.3500063235984065e-05	-3498679.499334751	0	0.004
Initial_000081824	12623040000.0	13.68893230344749	29.29345433729243	0.04612553188549357	2.633152173735045	1.2451373421258296	1.0809282320947484	0.6111111111111112	0.5521522049058507	667969200.0	0.024065072552100473	0.0033922204867058124	['Initial81850', 'Initial82116', 'Initial81906', 'Initial82790']	[]	gID_20	4	0.21216277657911115	0.21207324202699887	8.953455211205754e-05	-3498742.585041184	0	0.004
Initial_000081850	12623040000.0	14.702336436288984	29.53534905150257	0.044190652455273066	2.6152628961704827	1.293529015548347	1.0317511348870583	0.5	0.5519183953019282	665339400.0	0.010054849893307412	0.0013892278539139255	['Initial81824', 'Initial81906', 'Initial81982']	[]	gID_20	3	0.19316018075902577	0.1931776640380012	-1.748327897554611e-05	-3498985.525156683	0	0.004
Initial_000081904	12623040000.0	9.570754767558752	9.742937336928758	0.036120935611329674	2.550204492076711	1.1597193423574355	0.8669707680799802	0.5625	0.5522481832379996	657450000.0	0.7502355672875021	0.17215112600709714	['Initial81461', 'Initial82304']	[]	gID_4	2	0.13585437759597765	0.1358673165380173	-1.2938942039520737e-05	-3497755.3475770857	0	0.004
Initial_000081906	12623040000.0	15.016932122034806	28.307718152495447	0.041447131328738625	2.6054958417416882	1.2688505466866467	0.9759053159453954	0.47368421052631576	0.5519374109769907	657450000.0	0.01900397352451405	0.002600045169632248	['Initial82790', 'Initial81850', 'Initial81982', 'Initial81824']	[]	gID_20	4	0.17279444526300386	0.1728124841315207	-1.8038868516869293e-05	-3499060.942169258	0	0.004
Initial_000081967	12623040000.0	17.23882456637095	29.042851402595026	0.03366710242063639	2.466971554599912	1.1892108976447748	0.836572069930708	0.125	0.5519091328494025	646930800.0	2.147440113600603e-16	7.300593564971005e-18	['Initial81982', 'Initial71597']	[]	gID_20	2	0.12429822106968602	0.12435901889564185	-6.079782595584405e-05	-3499593.5893033673	0	0.004
Initial_000081979	12623040000.0	8.617133750871801	12.244094635920057	0.03671613108579173	2.515794717332046	1.273560284250649	0.8812628948424215	0.2857142857142857	0.5521513131759259	646930800.0	2.178456190157185e-06	1.8304462917954111e-07	['Initial81461', 'Initial81755', 'Initial83084']	[]	gID_4	3	0.1399313626527811	0.13995600753353787	-2.4644880756817227e-05	-3497526.739075869	0	0.004
Initial_000081982	12623040000.0	16.139756092574203	29.307359525223625	0.044058845609145456	2.5944889836309004	1.2280057857555338	1.0375563667159025	0.5	0.5520979144137178	646930800.0	0.00019017403178708426	3.407870501884568e-05	['Initial81967', 'Initial81906', 'Initial81850']	[]	gID_20	3	0.19624176742437244	0.19616956980242078	7.21976219517273e-05	-3499330.1131507526	0	0.004
Initial_000082018	12623040000.0	28.444318048785693	10.74782589605086	0.026556028968135765	2.4905878382103483	1.041782430989931	0.6695660163267593	0.21428571428571427	0.5517976603557211	641671200.0	1.9129978019639216e-08	3.123720308894528e-09	['Initial78332']	[]	gID_36	1	0.08161090590439644	0.08163008944203319	-1.9183537636638794e-05	-3502279.846239389	0	0.004
Initial_000082030	12623040000.0	27.8564228865427	0.23527143793002692	0.03530662703630214	2.5729606519993373	1.1666547800421274	0.8448817859501182	0.8181818181818182	0.5516345142988385	639041400.0	0.7332625113844187	0.1970126716864422	['Initial80665', 'Initial82360']	[]	gID_93	2	0.12894812777622536	0.12897407267556088	-2.5944899335232913e-05	-3502138.912021748	0	0.004
Initial_000082054	12623040000.0	29.906645388085025	20.405024790062136	0.04119886805680756	2.590585102390573	1.026833018970096	1.0048934553727114	0.8571428571428571	0.5517911153257917	636411600.0	0.38906246377223985	0.07624764174100324	['Initial82302', 'Initial85116']	[]	gID_36	2	0.18326649211340937	0.18326595800910403	5.341043055249431e-07	-3502630.40527225	0	0.004
Initial_000082071	12623040000.0	29.843415702405828	4.788565228735392	0.049076812373073125	2.5568894005239557	1.1698357947576639	1.1643259104618713	0.7	0.5517533414227644	633781800.0	0.00022028572611167865	3.633836793868304e-05	['Initial82419', 'Initial83024', 'Initial82174', 'Initial82459']	[]	gID_93	4	0.24670584483334826	0.2466276996933597	7.81451399889897e-05	-3502615.2474229336	0	0.004
Initial_000082076	12623040000.0	29.769182164351033	9.252814408299516	0.04530459566882963	2.556052688593591	1.2047367306589483	1.0723404693740197	0.6153846153846154	0.5517154382553202	631152000.0	0.004845763623287252	0.0009097143380498779	['Initial82102', 'Initial83220', 'Initial82361']	[]	gID_93	3	0.20963812714954802	0.20957195195713443	6.617519241415042e-05	-3502597.4516554563	0	0.004
Initial_000082102	12623040000.0	28.929780750634883	8.373040404971862	0.04471986925885744	2.555091094308349	1.1880212977060274	1.0642477584354801	0.6470588235294118	0.5517055321881699	628522200.0	0.017198202669284783	0.002862404006669657	['Initial82076', 'Initial82361']	[]	gID_93	2	0.20608288973880726	0.20605532765413284	2.7562084674887183e-05	-3502396.2246525367	0	0.004
Initial_000082106	12623040000.0	17.90002119101771	9.15881163026678	0.04708601514356532	2.5490693256682526	1.1779976257332507	1.1205625977002118	0.6666666666666666	0.5520941258811979	628522200.0	0.0009041777988342404	0.00013856929546794726	['Initial82522', 'Initial82286', 'Initial82632']	[]	gID_95	3	0.22838656567335908	0.22832948565214511	5.7080021213872824e-05	-3499752.095844987	0	0.004
Initial_000082116	12623040000.0	12.848062832021993	28.77579915060956	0.0357288709925993	2.436298488622759	1.1801262365230836	0.8856421672999948	0.16666666666666666	0.5520616420666368	625892400.0	5.315255828635279e-15	2.358592944905039e-16	['Initial81824', 'Initial81119']	[]	gID_20	2	0.1399417225142996	0.14001480566293928	-7.308314863971717e-05	-3498541.0061055087	0	0.004
Initial_000082174	12623040000.0	29.251268848487577	6.336183151804744	0.04589769819627007	2.53078645967966	1.1593484898289415	1.1017119575507435	0.7333333333333333	0.5517546352561816	618003000.0	0.02268966011464321	0.0029889693271038277	['Initial83024', 'Initial82361', 'Initial82071']	[]	gID_93	3	0.22009214726189408	0.22005456251540342	3.758474649104892e-05	-3502473.2939609126	0	0.004
Initial_000082197	12623040000.0	28.909079885314096	18.540850086455308	0.04458008567981947	2.530902828404436	1.1581653029592895	1.066310131685234	0.7333333333333333	0.5518172564774412	615373200.0	0.15131024311873753	0.027926575625070282	['Initial82483', 'Initial70020', 'Initial82302']	[]	gID_36	3	0.20691110617289843	0.20683993055019842	7.117562270037432e-05	-3502391.2621006295	0	0.004
Initial_000082264	12623040000.0	0.18716371204001048	19.773171172745066	0.04510218357274207	2.525996665089296	1.0365133885907771	1.100047556890628	1.0	0.5528182122464484	604854000.0	0.2641927458007689	0.04967313457279032	['Initial82809', 'Initial84837', 'Initial82333']	[]	gID_4	3	0.22036921961486075	0.22030821490205338	6.10047128074766e-05	-3495505.849453935	0	0.004
Initial_000082266	12623040000.0	12.939567377426183	19.571865501620998	0.0391871054870049	2.515914877691978	1.152679573286496	0.9495638124764828	0.5333333333333333	0.5521932314766419	604854000.0	0.008336207799758376	0.0012813320303394563	['Initial81785', 'Initial82315', 'Initial81815']	[]	gID_80	3	0.16404257054607607	0.16405418735263375	-1.1616806557630395e-05	-3498562.9421960656	0	0.004
Initial_000082286	12623040000.0	19.08271817999256	9.601046950922749	0.04178143903198195	2.497725345272812	1.1505303323014422	1.0083384814758267	0.6666666666666666	0.5520426885367723	602224200.0	0.18487367915413208	0.031050185134575164	['Initial82632', 'Initial82106', 'Initial82618']	[]	gID_95	3	0.18479378197981192	0.18479140619717307	2.37578263848365e-06	-3500035.619992748	0	0.004
Initial_000082302	12623040000.0	28.362966001956586	20.344108241397546	0.041831638751578186	2.497225502552283	1.110902698047241	1.0145436297294772	0.6	0.5519902655088528	599594400.0	0.0003537813801165721	7.269563621101449e-05	['Initial82483', 'Initial79947', 'Initial82054', 'Initial85116', 'Initial82197', 'Initial84523']	[]	gID_36	6	0.18807053496058945	0.18795342305319374	0.00011711190739560044	-3502260.343974683	0	0.004
Initial_000082304	12623040000.0	10.79043516038136	9.80244386402285	0.019147174219982573	2.272083517300679	0.8496296061224993	0.5134421053504514	0.4444444444444444	0.5526986956656186	599594400.0	0.6671156289097108	0.25807987413695865	['Initial81904']	[]	gID_4	1	0.04771907475837215	0.04772664302784368	-7.568269471487622e-06	-3498047.73763738	0	0.004
Initial_000082315	12623040000.0	12.914918578084283	18.747527940190718	0.021226630577718227	2.3088181907296694	0.8945188966026468	0.573345975801235	0.1	0.5523016208662144	596964600.0	0.0	0.0	['Initial81815', 'Initial82266', 'Initial84413']	[]	gID_80	3	0.05914173866904574	0.05920337684726658	-6.16381782208214e-05	-3498557.0332186255	0	0.004
Initial_000082317	12623040000.0	27.816752410666698	4.831682660010268	0.03710572540430513	2.5055071977444228	1.0273677895385054	0.9228562036575219	0.6363636363636364	0.5519938196869677	596964600.0	0.007761128984478507	0.0012345819468447235	['Initial82552', 'Initial82419', 'Initial83024']	[]	gID_93	3	0.15502192971704112	0.1549774390135653	4.449070347601951e-05	-3502129.401946074	0	0.004
Initial_000082333	12623040000.0	1.61180469300381	18.631549969338128	0.03163675854714272	2.47717704759782	1.0531562780834094	0.7887432476474694	0.46153846153846156	0.5526526080102061	594334800.0	0.03192257918466837	0.006571442366618191	['Initial78237', 'Initial82264']	[]	gID_4	2	0.1137781010945977	0.11379377151247165	-1.5670417874044575e-05	-3495847.3740572436	0	0.004
Initial_000082360	12623040000.0	28.144519982017002	1.4806468149501506	0.03019353002655662	2.4197233980386197	1.0700971699542168	0.7578001014256154	0.35714285714285715	0.5517449341673816	591705000.0	0.0003762230239770712	6.515136178068224e-05	['Initial82504', 'Initial82030', 'Initial80665']	[]	gID_93	3	0.10462477369018329	0.10467571714485938	-5.09434546757487e-05	-3502207.976612448	0	0.004
Initial_000082361	12623040000.0	29.805148634267795	7.642263261277622	0.033905557829321434	2.421302247119887	1.1699616342854602	0.8355443763992823	0.2727272727272727	0.5515142309564929	589075200.0	6.048889232476838e-08	6.550792700758884e-09	['Initial82102', 'Initial82174', 'Initial82076']	[]	gID_93	3	0.12618817060253285	0.12627610981862825	-8.793921609503943e-05	-3502606.0737816864	0	0.004
Initial_000082419	12623040000.0	28.84228637618467	4.176531351709215	0.03912380076593037	2.4562102025009	1.1513016055788994	0.9538339109976338	0.5294117647058824	0.551743497197585	581185800.0	0.004739565152652089	0.0006986535364260334	['Initial82071', 'Initial82317', 'Initial82504', 'Initial82459', 'Initial82552', 'Initial83024']	[]	gID_93	6	0.1652987911293668	0.16530877304945107	-9.981920083835711e-06	-3502375.249907373	0	0.004
Initial_000082459	12623040000.0	29.440549892110997	2.7626854711435858	0.04016184166853965	2.445700777304665	1.1409392393365336	0.9782470576573206	0.6153846153846154	0.5517568347023781	575926200.0	0.05803185124295383	0.009891313820308958	['Initial82504', 'Initial82419', 'Initial82071']	[]	gID_93	3	0.17416002235561293	0.17416331952436662	-3.2971687534001494e-06	-3502518.6696971166	0	0.004
Initial_000082466	12623040000.0	11.369829862685323	14.249543768994908	0.028268735109802545	2.4112716262962466	0.9998955301293394	0.7212216606495896	0.4	0.5524740400012074	575926200.0	0.003854618328066123	0.00073134119721428	['Initial71138', 'Initial84526', 'Initial81121']	[]	gID_1	3	0.09504081286140255	0.09504584365277642	-5.030791373899043e-06	-3498186.6340670823	0	0.004
Initial_000082468	12623040000.0	12.19918032272129	21.607446602442575	0.03921297844939582	2.4855140906767286	1.0057355230013696	0.9652857549863665	1.0	0.5523945550658824	575926200.0	0.7155297105242163	0.22222546599676207	['Initial81785']	[]	gID_80	1	0.16859098548834112	0.16859695785878917	-5.972370448047727e-06	-3498385.451587182	0	0.004
Initial_000082483	12623040000.0	28.514071460097696	19.48550180473701	0.022087008614632496	2.1624010487551413	0.9427170289788621	0.6370963790222359	0.08333333333333333	0.5517045753798434	573296400.0	0.0	0.0	['Initial82302', 'Initial82197']	[]	gID_36	2	0.06801433700038698	0.06812448645549828	-0.00011014945511125765	-3502296.5680004824	0	0.004
Initial_000082504	12623040000.0	28.6775339160815	2.7433179842258184	0.03829634821422684	2.4404570850139544	1.114072465785167	0.9418322294698258	0.5294117647058824	0.5518391184188189	570666600.0	0.0012099428993086307	0.0001836499081373673	['Initial82459', 'Initial82419', 'Initial82360', 'Initial84458']	[]	gID_93	4	0.1612892232152488	0.16127752770120704	1.1695514042071242e-05	-3502335.7543296567	0	0.004
Initial_000082511	12623040000.0	26.328627138708633	3.9144539017077684	0.04202300616039668	2.439276403481651	1.0371704284134533	1.0290698224418198	0.9285714285714286	0.5520199747358604	568036800.0	0.6579052118313935	0.19768888537946505	['Initial82552', 'Initial84541', 'Initial84422']	[]	gID_93	3	0.19177904498853876	0.19174476535151658	3.4279637022533154e-05	-3501772.6584577356	0	0.004
Initial_000082522	12623040000.0	16.8742108740883	8.748286653374453	0.02531568560950025	2.2635881508082494	0.9936871744136103	0.6585372940833876	0.3	0.552322620943636	568036800.0	8.687055359333259e-05	1.8041995052197864e-05	['Initial82106']	[]	gID_95	1	0.07934556363731234	0.07936827863647675	-2.271499916440381e-05	-3499506.181634852	0	0.004
Initial_000082552	12623040000.0	27.50054864514007	4.396594375476489	0.02024409940762285	2.1221195422669243	0.849778097415191	0.5684088639631704	0.1	0.5519006372109718	562777200.0	0.0	0.0	['Initial82317', 'Initial82511', 'Initial82419', 'Initial84458']	[]	gID_93	4	0.057702507281649426	0.05778435132393893	-8.184404228944561e-05	-3502053.5994337015	0	0.004
Initial_000082574	12623040000.0	15.422087689520309	19.431180870351717	0.02607881150105163	2.3925050411775395	0.8966620418834687	0.6826117610451585	0.3333333333333333	0.5525722285872308	560147400.0	3.4163164596915335e-07	6.518858642120579e-08	['Initial81427', 'Initial78748']	[]	gID_20	2	0.08518729412413865	0.08516322820799371	2.4065916145055364e-05	-3499158.0688112066	0	0.004
